4286,3623,False,6.095325000000000
3039,3045,False,5.7907070000000003
3700,85984,False,5.796366000000000,,,,
3040,3040,True,8.559141000000000,,,,,
18654,18654,True,8.512884000000000,,,,,
3002,3298,False,8.655573000000000,,,,,
3675,3675,True,8.735535000000000,,,,,
4490,3622,False,8.801627000000000,,,,,
4490,4490,True,8.888892000000000,,,,,
15672,15672,True,8.799856000000000,,,,,
3003,3003,True,8.986115000000000,,,,,
6143,6143,True,8.731039000000001,,,,,
3010,3659,False,8.769978000000000,,,,,
3675,3298,False,8.750984000000001,,,,,
3046,3046,True,8.706892000000000,,,,,
3622,3622,True,8.581568000000001,,,,,
43093,43093,True,8.77671800000000,,,,,
3298,3298,True,8.790588000000000,,,,,
2420,2420,True,8.812666999999999,,,,,
3068,6632,False,8.73071600000000,,,,,
15672,14719,False,8.596435000000000,,,,,
43857,3069,False,8.74129800000000,,,,,
4274,4274,True,8.548216000000000,,,,,
3045,3046,False,8.395593999999999,,,,,
18654,18654,True,7.6336100000000000,,,,,
3298,3298,True,7.090021000000000,,,,,
3069,3023,False,6.617632000000000,,,,,
6632,6632,True,6.591488000000000,,,,,
14719,3068,False,6.573332000000000,,,,,
3046,3003,False,8.049747999999999,,,,,
3004,6143,False,7.194467000000000,,,,,
4274,4274,True,7.3967409999999996,,,,,
4150,4150,True,7.35477600000000,,,,,
3069,3069,True,7.603606000000000,,,,,
3038,3038,True,7.631201000000000,,,,,
3024,3024,True,7.508575000000000,,,,,
41678,41678,True,7.601379000000000,,,,,
3040,3040,True,8.514570000000001,,,,,
3622,3046,False,9.139640000000000,,,,,
3004,3700,False,9.187270000000000,,,,,
2780,2780,True,8.634748000000000,,,,,
3001,3003,False,8.680872000000001,,,,,
99301,99301,True,9.330755999999999,,,,,
3675,3675,True,8.85776100000000,,,,,
3070,3070,True,8.63898500000000,,,,,
3063,3063,True,8.647230000000000,,,,,
3622,3005,False,8.637670999999999,,,,,
3022,33909,False,8.645778000000000,,,,,
3045,3045,True,8.586664000000001,,,,,
43857,43857,True,8.56071700000000,,,,,
3003,3003,True,8.633190000000001,,,,,
3622,3063,False,8.547371999999999,,,,,
3038,3038,True,8.709742000000000,,,,,
4490,4490,True,8.584452000000001,,,,,
4286,4490,False,8.548906000000001,,,,,
3024,3024,True,8.80497700000000,,,,,
18654,18654,True,8.604106000000000,,,,,
41678,3068,False,8.578087000000000,,,,,
43857,3069,False,8.572906000000000,,,,,
85984,85984,True,8.69987900000000,,,,,
3038,3002,False,8.701760999999999,,,,,
27925,27925,True,8.566476000000000,,,,,
3001,3001,True,8.840211999999999,,,,,
27925,4274,False,8.52496300000000,,,,,
54200,54200,True,8.581709000000000,,,,,
2780,2780,True,8.511210999999999,,,,,
3004,3004,True,8.605847000000001,,,,,
4150,4150,True,8.518198999999999,,,,,
43857,43857,True,8.550405000000000,,,,,
3023,3023,True,8.533360999999999,,,,,
2420,2357,False,8.561909000000000,,,,,
3023,3623,False,8.515010999999999,,,,,
41677,41677,True,8.509949000000001,,,,,
3001,3001,True,8.780282000000000,,,,,
14719,43093,False,8.548361000000000,,,,,
3623,3623,True,8.541658999999999,,,,,
18654,18654,True,8.590031000000000,,,,,
43857,4150,False,8.587077000000001,,,,,
3040,3004,False,8.533042999999999,,,,,
15672,3023,False,8.557045000000000,,,,,
3023,3623,False,8.636526000000000,,,,,
3675,3298,False,8.696190000000000,,,,,
3037,3037,True,8.752477000000001,,,,,
99301,3037,False,8.690917000000001,,,,,
3003,3003,True,8.66214900000000,,,,,
3068,3623,False,8.565303999999999,,,,,
3005,3005,True,8.53393800000000,,,,,
3001,3001,True,8.873123000000000,,,,,
2780,2780,True,8.509154000000001,,,,,
6143,6143,True,8.592072000000000,,,,,
3070,3070,True,8.578230000000000,,,,,
3046,3003,False,8.650945999999999,,,,,
3622,3622,True,8.663600000000001,,,,,
18654,18654,True,8.53188200000000,,,,,
3068,3068,True,8.606494000000000,,,,,
3675,3675,True,8.658149000000000,,,,,
3675,3298,False,8.725545000000000,,,,,
3020,3020,True,8.656810999999999,,,,,
41677,3069,False,8.546286000000000,,,,,
18654,18654,True,8.599171999999999,,,,,
3004,3700,False,8.608470000000001,,,,,
4150,43857,False,8.59772800000000,,,,,
3020,3021,False,8.712631000000000,,,,,
4150,4150,True,8.506102000000000,,,,,
2420,14719,False,8.574885999999999,,,,,
3622,3021,False,8.781086999999999,,,,,
99301,99301,True,8.851290000000001,,,,,
3037,3010,False,8.712872000000001,,,,,
2420,2420,True,8.585175000000000,,,,,
3039,3039,True,8.634857000000000,,,,,
4286,4286,True,8.576117999999999,,,,,
43093,2780,False,8.560658999999999,,,,,
3062,3062,True,8.509532999999999,,,,,
27925,3070,False,8.556022000000000,,,,,
99301,3675,False,8.767639000000001,,,,,
3020,3068,False,8.641508999999999,,,,,
14719,14719,True,8.604220000000000,,,,,
3068,33909,False,8.559277000000000,,,,,
3003,3046,False,8.698159000000000,,,,,
85984,85984,True,8.555471000000001,,,,,
27925,27925,True,8.577456000000000,,,,,
3045,3039,False,8.621896000000000,,,,,
3002,3002,True,8.674628999999999,,,,,
3037,3001,False,8.720103000000000,,,,,
41677,41677,True,8.504085999999999,,,,,
3037,99301,False,8.769790000000000,,,,,
3622,3004,False,8.580736999999999,,,,,
54200,3024,False,8.585679000000001,,,,,
27925,27925,True,8.521940000000001,,,,,
3003,3046,False,8.736694000000000,,,,,
4274,4274,True,8.511851000000000,,,,,
3005,3069,False,8.516550000000001,,,,,
3068,41677,False,8.593393000000001,,,,,
3062,3062,True,8.540672000000001,,,,,
99301,3001,False,8.880939000000000,,,,,
27925,27925,True,8.615717999999999,,,,,
3794,3023,False,8.576494000000000,,,,,
3003,3003,True,8.652070000000000,,,,,
15672,15672,True,8.586506999999999,,,,,
99301,3675,False,8.717214999999999,,,,,
3001,3001,True,8.8283110000000,,,,,
3062,3062,True,8.574235000000000,,,,,
6143,6143,True,8.563356000000001,,,,,
3622,3700,False,8.619235000000000,,,,,
4286,3622,False,8.617839000000000,,,,,
2780,2780,True,8.563739999999999,,,,,
3622,4286,False,8.724703999999999,,,,,
3003,3046,False,8.574631999999999,,,,,
15672,15672,True,8.56963600000000,,,,,
3623,3623,True,8.569506000000001,,,,,
43093,2780,False,8.579618000000000,,,,,
41678,3022,False,8.559680000000000,,,,,
6143,6143,True,8.552403999999999,,,,,
3070,3070,True,8.566791000000000,,,,,
3062,3062,True,8.484095000000000,,,,,
3069,3069,True,8.453911000000000,,,,,
99301,99301,True,8.687785000000000,,,,,
3005,3005,True,8.60513700000000,,,,,
2420,14719,False,8.422300999999999,,,,,
4150,41677,False,8.535802000000000,,,,,
33909,3022,False,8.752154000000001,,,,,
3039,3045,False,8.516209999999999,,,,,
3003,3003,True,8.577116000000000,,,,,
3069,3069,True,8.489858999999999,,,,,
3021,3021,True,8.681077000000000,,,,,
3005,3005,True,8.55347200000000,,,,,
4490,3700,False,8.70166300000000,,,,,
85984,85984,True,8.758278000000001,,,,,
4286,3045,False,8.64061200000000,,,,,
4286,4286,True,8.636934999999999,,,,,
41677,41677,True,8.478748000000000,,,,,
3659,3659,True,8.601311000000001,,,,,
3622,4490,False,8.69127900000000,,,,,
3068,41678,False,8.571558000000000,,,,,
2780,2780,True,8.727760000000000,,,,,
27925,27925,True,9.02371100000000,,,,,
3040,3004,False,9.099270000000001,,,,,
4490,4490,True,8.75335100000000,,,,,
18654,18654,True,9.114395000000000,,,,,
33909,33909,True,8.7725250000000,,,,,
85984,3623,False,8.558543999999999,,,,,
3046,3039,False,8.702070000000001,,,,,
3038,3020,False,8.604739000000000,,,,,
43857,41677,False,8.834612000000000,,,,,
3021,3623,False,8.888090000000000,,,,,
3659,3659,True,8.932007000000000,,,,,
3002,3002,True,8.8793630000000,,,,,
3002,3002,True,8.740883000000000,,,,,
3659,3622,False,8.527443999999999,,,,,
3004,3004,True,8.595537999999999,,,,,
3045,3039,False,8.55246600000000,,,,,
3037,3037,True,8.824838000000000,,,,,
2780,2780,True,8.448485000000000,,,,,
6632,6632,True,8.519854000000000,,,,,
99301,99301,True,8.9065260000000,,,,,
3045,3045,True,8.584187999999999,,,,,
85984,85984,True,8.526000000000000,,,,,
3023,3794,False,8.569573000000000,,,,,
3623,3004,False,8.606261000000000,,,,,
15672,15672,True,8.672529000000001,,,,,
3069,3068,False,8.66419000000000,,,,,
14719,14719,True,8.53760300000000,,,,,
3024,3024,True,8.48526900000000,,,,,
41678,41678,True,8.570434000000001,,,,,
3037,3037,True,8.629578000000000,,,,,
85984,3070,False,8.536158000000000,,,,,
6632,6632,True,8.588084000000000,,,,,
43857,43857,True,8.586512000000001,,,,,
33909,33909,True,8.810657000000001,,,,,
3003,3063,False,8.775153000000000,,,,,
3622,3622,True,8.575272999999999,,,,,
3794,3794,True,8.711734999999999,,,,,
6632,6632,True,8.661834000000001,,,,,
85984,3023,False,8.937258999999999,,,,,
14719,3023,False,8.776056000000001,,,,,
3004,3004,True,8.650895999999999,,,,,
3002,3002,True,8.756919000000000,,,,,
3024,3024,True,8.552652999999999,,,,,
3070,3070,True,8.639103000000000,,,,,
2780,4274,False,8.530352000000001,,,,,
3069,2780,False,8.649170000000000,,,,,
3022,3700,False,8.648623000000001,,,,,
3001,3037,False,8.97720200000000,,,,,
3021,3021,True,8.817883999999999,,,,,
6143,6143,True,8.781909000000001,,,,,
3010,3010,True,8.803830000000000,,,,,
14719,27925,False,8.597923000000000,,,,,
3037,3001,False,8.99490800000000,,,,,
3024,3024,True,8.805460999999999,,,,,
3004,3700,False,8.883336000000000,,,,,
4490,3622,False,8.603619000000000,,,,,
4490,4286,False,8.619907000000000,,,,,
2780,2780,True,8.631691000000000,,,,,
3003,3046,False,8.651073999999999,,,,,
3005,3005,True,8.556813999999999,,,,,
4150,4150,True,8.745407000000000,,,,,
4490,4490,True,8.609009000000000,,,,,
4274,4274,True,9.078233000000001,,,,,
3045,3045,True,8.646255000000000,,,,,
43857,3005,False,8.613394000000000,,,,,
41678,41678,True,8.636895000000001,,,,,
99301,99301,True,8.91842800000000,,,,,
4286,3040,False,8.551850000000000,,,,,
3020,3022,False,8.59137200000000,,,,,
3021,3022,False,8.781609000000000,,,,,
43857,4150,False,8.783519000000000,,,,,
85984,3794,False,8.74498200000000,,,,,
3070,18654,False,8.654888000000000,,,,,
3023,3023,True,8.561197999999999,,,,,
3001,3001,True,8.879001000000001,,,,,
3040,3040,True,8.538971000000000,,,,,
3005,43857,False,8.524633000000000,,,,,
15672,15672,True,8.558365000000000,,,,,
14719,14719,True,8.652602999999999,,,,,
3003,3003,True,8.834602000000000,,,,,
41677,41677,True,8.557651000000000,,,,,
3623,3623,True,8.813221000000000,,,,,
3002,3038,False,8.916687000000000,,,,,
18654,18654,True,8.504913999999999,,,,,
3004,3004,True,8.573976000000000,,,,,
3068,33909,False,8.804252000000000,,,,,
3038,3622,False,8.667236000000,,,,,
3001,3001,True,8.700206000000000,,,,,
6143,6143,True,8.722871000000000,,,,,
2780,2780,True,8.658250000000001,,,,,
3003,3003,True,8.686026999999999,,,,,
14719,14719,True,8.560599000000000,,,,,
3068,3068,True,8.694001999999999,,,,,
33909,6632,False,8.76244600000000,,,,,
6143,6143,True,8.879071000000000,,,,,
14719,14719,True,8.833126999999999,,,,,
18654,18654,True,8.731826000000000,,,,,
3002,3038,False,8.89639900000000,,,,,
3794,3023,False,8.546113999999999,,,,,
3004,3022,False,8.952405000000001,,,,,
4274,4274,True,8.65336000000000,,,,,
33909,33909,True,8.564256000000000,,,,,
3622,3622,True,8.670736000000000,,,,,
3002,3002,True,8.634672999999999,,,,,
54200,3024,False,8.439114999999999,,,,,
3037,3010,False,8.736843000000000,,,,,
3659,3659,True,8.84578300000000,,,,,
3005,3005,True,8.774708000000000,,,,,
6143,6143,True,8.905540999999999,,,,,
27925,27925,True,8.748951000000000,,,,,
14719,2420,False,8.520657999999999,,,,,
4274,4274,True,8.725818000000000,,,,,
3622,4490,False,8.84321700000000,,,,,
6632,6632,True,8.716639000000001,,,,,
99301,99301,True,8.693517000000000,,,,,
4490,3623,False,8.548932000000001,,,,,
3063,3063,True,8.591092000000000,,,,,
85984,85984,True,8.5100740000000,,,,,
3069,41677,False,8.44328500000000,,,,,
3002,3038,False,8.648343000000001,,,,,
85984,85984,True,8.472085000000000,,,,,
54200,54200,True,8.44713000000000,,,,,
43093,43093,True,8.480327000000001,,,,,
3038,3038,True,9.019463999999999,,,,,
3046,3046,True,8.648447000000001,,,,,
3675,3298,False,8.632688000000000,,,,,
54200,54200,True,8.509316000000000,,,,,
3022,33909,False,8.691606000000000,,,,,
6632,6632,True,8.432651999999999,,,,,
3659,3020,False,8.67706800000000,,,,,
6143,6143,True,8.708403000000001,,,,,
3023,3023,True,8.615525000000000,,,,,
41677,41677,True,8.512076000000000,,,,,
3622,3622,True,8.650491000000001,,,,,
3040,3040,True,8.62844700000000,,,,,
3004,3004,True,8.60735800000000,,,,,
33909,3022,False,8.71239400000000,,,,,
3003,3003,True,8.80336000000000,,,,,
2357,2357,True,8.875716000000001,,,,,
3037,3037,True,8.905630000000000,,,,,
3022,3022,True,8.900874999999999,,,,,
2357,2357,True,8.872343000000001,,,,,
2420,3005,False,8.618959000000000,,,,,
3038,3046,False,8.70935600000000,,,,,
3010,2357,False,8.626464000000000,,,,,
3002,3046,False,8.630723000000000,,,,,
43093,43093,True,8.462177000000001,,,,,
14719,3068,False,8.48331900000000,,,,,
3024,3024,True,8.524775000000000,,,,,
14719,14719,True,8.56346300000000,,,,,
3020,3002,False,8.645580000000001,,,,,
3002,3002,True,8.78432600000000,,,,,
99301,99301,True,9.054097000000001,,,,,
4274,4274,True,8.559271000000001,,,,,
4150,4150,True,8.502980000000001,,,,,
85984,3794,False,8.482398999999999,,,,,
99301,3659,False,8.592487999999999,,,,,
3622,3622,True,8.682912000000000,,,,,
3023,3794,False,8.812646000000001,,,,,
3037,3001,False,9.002210000000000,,,,,
3622,3622,True,8.66197700000000,,,,,
43857,85984,False,8.629210000000000,,,,,
41678,41678,True,8.54154400000000,,,,,
3022,3623,False,8.54862600000000,,,,,
43093,43093,True,8.602059000000001,,,,,
2357,2357,True,8.858893000000000,,,,,
3068,3068,True,8.525301000000001,,,,,
4490,3623,False,8.611578000000000,,,,,
4490,3622,False,8.674671000000000,,,,,
2780,43093,False,8.68155800000000,,,,,
3659,3659,True,8.918365000000000,,,,,
3005,3005,True,8.531605000000001,,,,,
2420,2420,True,8.67806600000000,,,,,
3005,3005,True,8.725151000000000,,,,,
33909,3022,False,8.625378000000000,,,,,
27925,3069,False,8.76566500000000,,,,,
3794,3023,False,8.557026000000000,,,,,
3070,3069,False,8.613944000000000,,,,,
6143,6143,True,8.723644999999999,,,,,
3675,3675,True,8.911781000000000,,,,,
85984,54200,False,8.42900600000000,,,,,
3039,2357,False,8.615334000000001,,,,,
3010,3010,True,8.768017000000000,,,,,
4490,4490,True,8.795441000000000,,,,,
41677,41677,True,8.72465700000000,,,,,
3063,3004,False,8.662806000000000,,,,,
3623,6632,False,8.471581000000000,,,,,
3046,3046,True,8.530431000000000,,,,,
3001,3001,True,8.804720000000000,,,,,
15672,15672,True,8.538843000000000,,,,,
2420,3040,False,8.553863000000000,,,,,
3020,3020,True,8.711581000000001,,,,,
3063,3700,False,8.773431000000000,,,,,
4490,3063,False,8.775684000000000,,,,,
2780,43093,False,8.689728000000001,,,,,
4490,4490,True,8.705101000000001,,,,,
27925,27925,True,8.520880999999999,,,,,
43857,43857,True,8.708821000000000,,,,,
3794,3023,False,8.527462000000000,,,,,
3794,3794,True,8.621760000000000,,,,,
4150,4150,True,8.767092000000000,,,,,
3298,3037,False,8.657181000000000,,,,,
27925,3069,False,8.48424500000000,,,,,
3659,3010,False,8.551349999999999,,,,,
33909,3022,False,8.45093300000000,,,,,
14719,14719,True,8.517930000000000,,,,,
3622,3700,False,8.511074000000001,,,,,
3794,3794,True,8.713221000000001,,,,,
3298,3002,False,8.82508100000000,,,,,
3623,85984,False,8.497059000000000,,,,,
41677,6632,False,8.508704000000000,,,,,
3024,3024,True,8.477823000000001,,,,,
3037,3010,False,8.700101000000000,,,,,
15672,15672,True,8.480682000000000,,,,,
3622,4490,False,8.52229400000000,,,,,
3046,3039,False,8.587077000000001,,,,,
18654,18654,True,8.49133600000000,,,,,
41677,41677,True,8.519371000000000,,,,,
3004,3004,True,8.566158000000000,,,,,
41677,41677,True,8.66753600000000,,,,,
3022,33909,False,8.758679000000001,,,,,
3700,3700,True,8.776071999999999,,,,,
14719,14719,True,8.803925000000000,,,,,
4490,4490,True,8.801666000000001,,,,,
85984,85984,True,8.700817000000001,,,,,
85984,85984,True,8.527478000000000,,,,,
2780,43093,False,8.466751000000000,,,,,
2420,2420,True,8.686127000000001,,,,,
3298,3038,False,8.7327720000000,,,,,
3037,3298,False,8.711781000000000,,,,,
4274,4274,True,8.461599000000000,,,,,
3063,3022,False,8.60693100000000,,,,,
3020,3020,True,8.683808000000001,,,,,
85984,85984,True,8.51472500000000,,,,,
14719,3069,False,8.477226999999999,,,,,
27925,27925,True,8.511189000000000,,,,,
3070,3070,True,8.577356000000000,,,,,
33909,15672,False,8.534630000000000,,,,,
3039,3045,False,8.578633000000000,,,,,
3622,3622,True,8.621783000000001,,,,,
27925,27925,True,8.56569200000000,,,,,
2357,2357,True,8.740118000000001,,,,,
3046,3003,False,8.60680300000000,,,,,
85984,85984,True,8.724551000000000,,,,,
99301,99301,True,8.761464999999999,,,,,
3023,3069,False,8.458418000000000,,,,,
3021,3002,False,8.758584000000001,,,,,
27925,27925,True,8.53989600000000,,,,,
3003,3039,False,8.611794000000000,,,,,
43857,3062,False,8.626509000000000,,,,,
3069,3069,True,8.600977000000000,,,,,
3002,3001,False,8.819924000000000,,,,,
3003,3002,False,8.84824300000000,,,,,
4490,3622,False,8.826663999999999,,,,,
18654,18654,True,8.710864000000001,,,,,
3021,3021,True,8.839461000000000,,,,,
3001,3001,True,8.969488000000000,,,,,
3004,33909,False,8.696090000000000,,,,,
41677,41677,True,8.533772000000001,,,,,
3623,3623,True,8.969722000000001,,,,,
6632,27925,False,8.795985000000000,,,,,
3001,3037,False,8.985920999999999,,,,,
33909,3021,False,8.724463999999999,,,,,
14719,14719,True,8.533053000000001,,,,,
3040,3040,True,8.485242000000000,,,,,
3068,3068,True,8.607923000000000,,,,,
3004,3004,True,8.606210000000001,,,,,
3021,3002,False,8.85003400000000,,,,,
3021,3021,True,8.564144000000001,,,,,
3794,3794,True,8.63335100000000,,,,,
43093,43093,True,8.511601000000001,,,,,
3022,3068,False,8.64200500000000,,,,,
3020,3020,True,8.727328999999999,,,,,
41677,6632,False,8.55206800000000,,,,,
3794,3069,False,8.63160200000000,,,,,
3002,3002,True,9.020816999999999,,,,,
6632,41677,False,8.67390800000000,,,,,
54200,54200,True,8.67460000000000,,,,,
4150,2780,False,8.598246000000000,,,,,
3040,4286,False,8.5182200000000,,,,,
3021,3021,True,8.68781600000000,,,,,
4286,3622,False,8.765359000000000,,,,,
33909,3623,False,8.606725000000001,,,,,
3001,99301,False,8.695411999999999,,,,,
3023,3024,False,8.591925000000000,,,,,
3021,3021,True,8.74567200000000,,,,,
3062,3062,True,8.567596999999999,,,,,
2420,2420,True,8.703243000000001,,,,,
41678,4490,False,8.505394000000001,,,,,
3021,3068,False,8.674386999999999,,,,,
3068,3068,True,8.64332900000000,,,,,
6143,6143,True,8.802568000000001,,,,,
3005,43857,False,8.61085300000000,,,,,
3062,3062,True,8.465555000000000,,,,,
4274,2780,False,8.634180000000001,,,,,
41677,2780,False,8.569578000000000,,,,,
99301,3675,False,8.878830000000001,,,,,
3068,33909,False,8.60881000000000,,,,,
54200,54200,True,8.574491000000000,,,,,
3062,3062,True,8.733183000000000,,,,,
2420,33909,False,8.830078000000000,,,,,
3675,3675,True,9.070586000000000,,,,,
3069,27925,False,8.475690000000000,,,,,
14719,14719,True,8.601060000000000,,,,,
3675,3675,True,8.883058000000000,,,,,
3023,85984,False,8.511649000000000,,,,,
6143,6143,True,8.579739000000000,,,,,
3675,3675,True,8.953951000000000,,,,,
3070,3070,True,8.510073999999999,,,,,
3010,3010,True,8.720466999999999,,,,,
3003,3003,True,8.684437000000001,,,,,
99301,99301,True,8.985934000000000,,,,,
3700,3040,False,8.809608000000001,,,,,
3037,3037,True,8.779335000000000,,,,,
4490,4490,True,8.722137000000000,,,,,
2357,2357,True,8.816998000000000,,,,,
4150,4150,True,8.579565000000001,,,,,
18654,18654,True,8.518727000000000,,,,,
3010,3659,False,8.552580000000001,,,,,
3005,3005,True,8.562208999999999,,,,,
3003,3003,True,8.596660999999999,,,,,
99301,99301,True,8.931794999999999,,,,,
3298,3675,False,8.959735000000000,,,,,
14719,14719,True,8.755347000000000,,,,,
41677,41677,True,8.676192000000000,,,,,
27925,27925,True,8.815766000000000,,,,,
3070,3070,True,8.705990000000000,,,,,
3037,3037,True,8.758101000000000,,,,,
3020,3001,False,8.893599000000000,,,,,
3023,3794,False,8.778672000000000,,,,,
3069,3070,False,8.83955400000000,,,,,
41677,4274,False,8.628838999999999,,,,,
2420,14719,False,8.593677000000000,,,,,
3024,3024,True,8.515809000000001,,,,,
99301,99301,True,9.071982999999999,,,,,
6143,6143,True,8.672673000000000,,,,,
3068,27925,False,8.476936000000000,,,,,
3063,3068,False,8.512097000000001,,,,,
43857,43857,True,8.520450000000000,,,,,
4274,2780,False,8.829492000000000,,,,,
85984,85984,True,8.677447000000001,,,,,
3068,6632,False,8.575062000000001,,,,,
3004,3700,False,8.54368000000000,,,,,
4274,4274,True,8.608340999999999,,,,,
6143,6143,True,8.591138000000001,,,,,
3675,3021,False,8.878294000000000,,,,,
3003,3003,True,8.692544000000000,,,,,
3022,33909,False,8.609806000000001,,,,,
3794,3023,False,8.494090999999999,,,,,
3045,3045,True,8.786079000000001,,,,,
54200,54200,True,8.530863000000000,,,,,
3022,3022,True,8.600171000000000,,,,,
3070,3070,True,8.55012600000000,,,,,
4150,4150,True,8.52977700000000,,,,,
3021,3021,True,8.681844000000000,,,,,
15672,15672,True,8.527282000000000,,,,,
3068,3068,True,8.56766700000000,,,,,
3038,3038,True,8.641119000000000,,,,,
3039,3039,True,8.501287000000000,,,,,
3004,3004,True,8.64320200000000,,,,,
3068,3068,True,8.508139999999999,,,,,
3004,3004,True,8.53951100000000,,,,,
3700,3700,True,8.515015999999999,,,,,
3023,3023,True,8.610433000000000,,,,,
99301,99301,True,8.7293120000000,,,,,
3794,3023,False,8.473801999999999,,,,,
41677,41677,True,8.694577000000001,,,,,
43093,41677,False,8.47404900000000,,,,,
41677,3062,False,8.627802000000001,,,,,
33909,3068,False,8.606126000000000,,,,,
3675,3298,False,8.925831000000001,,,,,
3010,3010,True,8.861972000000000,,,,,
4274,4274,True,8.478764999999999,,,,,
4150,4150,True,8.597236000000001,,,,,
3002,3298,False,8.677697999999999,,,,,
3022,3022,True,8.585804000000000,,,,,
3623,3794,False,8.560689000000000,,,,,
3021,3298,False,8.639268000000000,,,,,
41678,3700,False,8.56863000000000,,,,,
2780,2780,True,8.546836000000001,,,,,
3020,3020,True,8.552469000000000,,,,,
3010,3010,True,8.69086800000000,,,,,
3001,3001,True,8.765148999999999,,,,,
3022,33909,False,8.6446690000000,,,,,
3068,3022,False,8.579625000000000,,,,,
3005,3005,True,8.612954000000000,,,,,
18654,18654,True,8.582269000000000,,,,,
3623,85984,False,8.493962000000000,,,,,
3046,3003,False,8.776246000000000,,,,,
3070,3070,True,8.636165000000000,,,,,
4286,3063,False,8.585277000000000,,,,,
3298,3298,True,8.958447000000000,,,,,
4286,3623,False,8.825929000000000,,,,,
6632,6632,True,8.586077000000000,,,,,
3001,3037,False,8.828911000000000,,,,,
3002,3002,True,8.71058400000000,,,,,
3046,3039,False,8.68001700000000,,,,,
54200,3024,False,8.776952000000000,,,,,
14719,3068,False,8.676856000000001,,,,,
15672,33909,False,8.45815100000000,,,,,
3004,3004,True,8.635000000000000,,,,,
54200,54200,True,8.562097000000000,,,,,
3037,3037,True,8.764721000000000,,,,,
3794,3794,True,8.66801900000000,,,,,
41678,3004,False,8.909732000000000,,,,,
15672,15672,True,8.810589000000000,,,,,
3037,3001,False,9.05533000000000,,,,,
3063,3046,False,9.032736999999999,,,,,
18654,18654,True,8.916451000000000,,,,,
6143,6143,True,8.641707000000000,,,,,
3004,3004,True,8.56536900000000,,,,,
3298,3298,True,8.945696999999999,,,,,
99301,3002,False,8.95183800000000,,,,,
3022,33909,False,8.863473000000001,,,,,
3037,3020,False,8.990646000000000,,,,,
3002,3298,False,8.723051000000000,,,,,
3700,3004,False,8.682573000000000,,,,,
3069,3069,True,8.794866000000001,,,,,
4286,4286,True,8.922193999999999,,,,,
2420,3069,False,8.519038999999999,,,,,
3659,3659,True,8.704074000000000,,,,,
33909,14719,False,8.531370000000001,,,,,
3700,3004,False,8.590184000000001,,,,,
3062,3062,True,8.464688000000001,,,,,
3675,3675,True,8.82786300000000,,,,,
3038,4286,False,8.72893200000000,,,,,
54200,54200,True,8.45527200000000,,,,,
27925,6632,False,8.534518000000000,,,,,
2357,2357,True,8.715446999999999,,,,,
4490,3040,False,8.560271999999999,,,,,
3045,3038,False,8.567766000000001,,,,,
54200,54200,True,8.611400000000000,,,,,
3046,3003,False,8.73680300000000,,,,,
3004,3023,False,8.79975200000000,,,,,
3038,3038,True,8.823840000000001,,,,,
3024,3024,True,8.746127000000000,,,,,
3068,33909,False,8.595827999999999,,,,,
85984,41677,False,8.495513000000001,,,,,
3021,33909,False,8.63381600000000,,,,,
2420,2420,True,8.61930000000000,,,,,
4490,3622,False,8.681744999999999,,,,,
3021,99301,False,8.627698000000001,,,,,
3023,33909,False,8.553274000000000,,,,,
3068,3068,True,8.539116000000000,,,,,
99301,99301,True,8.821631000000000,,,,,
6632,6632,True,8.506131000000000,,,,,
15672,15672,True,8.535105000000000,,,,,
3063,3003,False,8.622712999999999,,,,,
3700,3004,False,8.60329800000000,,,,,
3010,3010,True,8.66385300000000,,,,,
3003,3046,False,8.559398000000000,,,,,
4150,14719,False,8.527464999999999,,,,,
3046,3039,False,8.637601999999999,,,,,
41677,41677,True,8.527977999999999,,,,,
3020,3020,True,8.62266500000000,,,,,
3022,2420,False,8.522542000000000,,,,,
3001,3001,True,8.773789000000001,,,,,
43093,43093,True,8.532470000000000,,,,,
54200,54200,True,8.603785999999999,,,,,
4286,4286,True,8.609534999999999,,,,,
41678,41678,True,8.597066999999999,,,,,
3045,3046,False,8.580956000000000,,,,,
6143,6143,True,8.800492000000000,,,,,
3037,3037,True,8.776220000000000,,,,,
3794,3069,False,8.502568000000000,,,,,
3298,3298,True,8.655343999999999,,,,,
27925,3794,False,8.507564000000000,,,,,
3037,3003,False,8.811360000000001,,,,,
6143,6143,True,8.554938999999999,,,,,
43093,2780,False,8.561063000000001,,,,,
3005,3005,True,8.678205999999999,,,,,
3068,3068,True,8.843265000000001,,,,,
3021,3021,True,8.658716000000000,,,,,
3622,3004,False,8.628876000000000,,,,,
3675,3675,True,8.65882100000000,,,,,
4274,4274,True,8.476283000000000,,,,,
3070,3070,True,8.49857500000000,,,,,
43857,43857,True,9.141325000000000,,,,,
2357,2357,True,8.515900000000000,,,,,
6632,6632,True,8.556259000000001,,,,,
3039,3039,True,8.563815000000000,,,,,
3062,3062,True,8.798302000000000,,,,,
3020,3020,True,8.673431000000001,,,,,
6143,6143,True,8.596444999999999,,,,,
43093,2780,False,8.470967000000000,,,,,
3022,2420,False,8.59655500000000,,,,,
3037,3038,False,8.720207000000000,,,,,
41678,3068,False,8.570997999999999,,,,,
3005,3005,True,8.509814000000000,,,,,
3037,3046,False,8.508811000000000,,,,,
3040,3040,True,8.490762999999999,,,,,
27925,27925,True,8.504016999999999,,,,,
